TransactionID,Date,Symbol,TraderID,BuySell,Quantity,Price,Exchange
13585,2024-10-09,CVX,T9774,BUY,2321,158.41,NYSE
13586,2024-10-09,JNJ,T6201,SELL,211,153.3,NYSE
13587,2024-10-09,BAC,T8317,SELL,272,30.54,NASDAQ
13588,2024-10-09,XOM,T8815,BUY,401,109.24,NASDAQ
13589,2024-10-09,XOM,T6519,BUY,72,105.19,NASDAQ
13590,2024-10-09,GOOGL,T4943,SELL,834,154.53,NASDAQ
13591,2024-10-09,CVX,T7614,BUY,200,140.33,NASDAQ
13592,2024-10-09,CVX,T8423,SELL,348,152.81,NYSE
13593,2024-10-09,AMZN,T5206,SELL,85,139.2,NASDAQ
13594,2024-10-09,AMZN,T4699,BUY,216,148.48,NYSE
13595,2024-10-09,MSFT,T2942,BUY,1636,310.76,NYSE
13596,2024-10-09,JPM,T6270,SELL,142,161.67,NYSE
13597,2024-10-09,CVX,T6168,BUY,313,161.02,NYSE
13598,2024-10-09,JNJ,T5436,BUY,1051,160.09,NASDAQ
13599,2024-10-09,CVX,T6975,SELL,1680,148.41,NASDAQ
13600,2024-10-09,BAC,T7947,BUY,2167,32.34,NYSE
13601,2024-10-09,AAPL,T1318,BUY,296,173.07,NASDAQ
13602,2024-10-10,AAPL,T1478,SELL,417,193.8,NYSE
13603,2024-10-10,JPM,T9116,BUY,237,160.52,NASDAQ
13604,2024-10-10,JNJ,T6533,BUY,726,164.48,NASDAQ
13605,2024-10-10,JPM,T4727,SELL,351,164.53,NYSE
13606,2024-10-10,XOM,T3415,BUY,209,104.52,NYSE
13607,2024-10-10,MSFT,T1917,BUY,66,318.31,NYSE
13608,2024-10-10,JPM,T1288,SELL,1580,147.25,NYSE
13609,2024-10-10,MSFT,T1698,SELL,202,330.07,NASDAQ
13610,2024-10-10,AMZN,T8936,BUY,631,160.44,NYSE
13611,2024-10-10,CVX,T3674,SELL,309,149.69,NYSE
13612,2024-10-10,XOM,T9828,SELL,250,109.66,NASDAQ
13613,2024-10-10,CVX,T4655,SELL,754,146.5,NASDAQ
13614,2024-10-10,BAC,T5317,SELL,737,29.27,NYSE
13615,2024-10-10,MSFT,T9331,SELL,107,309.08,NYSE
13616,2024-10-10,JNJ,T4229,SELL,704,155.06,NYSE
13617,2024-10-10,MSFT,T9384,SELL,140,353.91,NYSE
13618,2024-10-10,AAPL,T5005,SELL,274,182.29,NYSE
13619,2024-10-10,CVX,T2095,SELL,362,159.47,NASDAQ
13620,2024-10-10,GOOGL,T1938,SELL,1113,139.34,NYSE
13621,2024-10-10,MSFT,T8734,SELL,737,344.5,NASDAQ
13622,2024-10-10,BAC,T1805,BUY,430,33.31,NYSE
13623,2024-10-10,JNJ,T9704,BUY,1109,162.13,NYSE
13624,2024-10-10,MSFT,T9719,BUY,521,324.12,NYSE
13625,2024-10-10,CVX,T8672,SELL,616,154.8,NYSE
13626,2024-10-10,JNJ,T6272,BUY,326,166.39,NASDAQ
13627,2024-10-10,JPM,T3085,BUY,422,146.9,NASDAQ
13628,2024-10-10,AAPL,T8268,SELL,301,197.24,NYSE
13629,2024-10-10,GOOGL,T4158,SELL,779,141.07,NASDAQ
13630,2024-10-11,PFE,T1187,SELL,127,28.33,NASDAQ
13631,2024-10-11,BAC,T7405,BUY,589,29.98,NYSE
13632,2024-10-11,AMZN,T9256,BUY,513,148.72,NYSE
13633,2024-10-11,MSFT,T5277,SELL,1024,347.87,NASDAQ
13634,2024-10-11,AAPL,T4900,SELL,493,200.21,NYSE
13635,2024-10-11,PFE,T2264,BUY,820,27.66,NASDAQ
13636,2024-10-11,PFE,T1842,BUY,449,30.47,NYSE
13637,2024-10-11,MSFT,T9027,BUY,869,317.89,NASDAQ
13638,2024-10-11,XOM,T6820,BUY,288,110.16,NASDAQ
13639,2024-10-11,AAPL,T2610,SELL,691,172.17,NASDAQ
13640,2024-10-11,GOOGL,T9359,BUY,318,144.97,NYSE
13641,2024-10-11,GOOGL,T9925,BUY,62,132.16,NASDAQ
13642,2024-10-11,CVX,T1542,BUY,311,162.42,NASDAQ
13643,2024-10-11,GOOGL,T8012,SELL,520,143.64,NASDAQ
13644,2024-10-11,JPM,T4162,SELL,2160,158.08,NYSE
13645,2024-10-11,GOOGL,T6276,SELL,372,142.4,NASDAQ
13646,2024-10-11,JPM,T3880,BUY,271,152.43,NYSE
13647,2024-10-11,JNJ,T5654,SELL,104,155.58,NYSE
13648,2024-10-11,CVX,T3589,SELL,108,159.15,NASDAQ
13649,2024-10-11,CVX,T1381,SELL,177,144.97,NYSE
13650,2024-10-11,XOM,T7681,BUY,331,103.29,NASDAQ
13651,2024-10-11,GOOGL,T1724,SELL,90,140.65,NASDAQ
13652,2024-10-11,AAPL,T7467,BUY,2491,174.64,NASDAQ
13653,2024-10-11,XOM,T1651,BUY,332,111.99,NASDAQ
13654,2024-10-11,JNJ,T3477,BUY,851,172.84,NASDAQ
13655,2024-10-11,BAC,T7275,BUY,549,30.38,NASDAQ
13656,2024-10-11,XOM,T1257,SELL,571,101.65,NYSE
13657,2024-10-11,CVX,T7394,BUY,138,161.84,NASDAQ
13658,2024-10-11,JNJ,T8425,SELL,759,149.92,NYSE
13659,2024-10-11,JNJ,T9298,BUY,413,167.47,NYSE
13660,2024-10-11,XOM,T7764,BUY,1841,94.5,NYSE
13661,2024-10-11,CVX,T9072,BUY,369,147.57,NYSE
13662,2024-10-14,JNJ,T4701,SELL,88,147.82,NASDAQ
13663,2024-10-14,PFE,T4720,BUY,849,25.87,NYSE
13664,2024-10-14,XOM,T6878,BUY,5797,111.47,NASDAQ
13665,2024-10-14,XOM,T1274,BUY,736,110.67,NASDAQ
13666,2024-10-14,AAPL,T6208,BUY,218,173.22,NYSE
13667,2024-10-14,XOM,T4295,SELL,230,112.73,NYSE
13668,2024-10-14,JNJ,T2144,BUY,614,157.9,NYSE
13669,2024-10-14,CVX,T5824,SELL,1070,156.34,NASDAQ
13670,2024-10-14,BAC,T2803,SELL,157,32.62,NYSE
13671,2024-10-14,JPM,T2070,SELL,56,160.15,NASDAQ
13672,2024-10-14,AAPL,T6061,BUY,1091,178.98,NASDAQ
13673,2024-10-14,JPM,T9872,BUY,254,159.41,NYSE
13674,2024-10-14,JNJ,T5806,BUY,385,167.8,NASDAQ
13675,2024-10-14,AAPL,T5732,SELL,370,195.6,NASDAQ
13676,2024-10-14,JPM,T1197,SELL,199,154.84,NASDAQ
13677,2024-10-14,BAC,T7184,BUY,146,33.66,NASDAQ
13678,2024-10-14,CVX,T5617,SELL,443,143.38,NYSE
13679,2024-10-14,CVX,T4569,SELL,1167,150.69,NYSE
13680,2024-10-14,CVX,T2451,BUY,149,148.0,NASDAQ
13681,2024-10-14,CVX,T2979,SELL,891,156.6,NYSE
13682,2024-10-14,AMZN,T8808,BUY,443,142.77,NYSE
13683,2024-10-14,PFE,T8035,SELL,303,27.89,NYSE
13684,2024-10-14,MSFT,T2054,SELL,359,323.45,NASDAQ
13685,2024-10-14,CVX,T8527,BUY,1073,149.56,NYSE
13686,2024-10-14,JNJ,T5474,BUY,215,156.74,NYSE
13687,2024-10-14,GOOGL,T9575,SELL,1936,136.35,NASDAQ
13688,2024-10-14,GOOGL,T1671,BUY,488,147.45,NASDAQ
13689,2024-10-14,CVX,T4007,BUY,428,138.61,NASDAQ
13690,2024-10-14,GOOGL,T6282,BUY,290,140.0,NYSE
13691,2024-10-14,PFE,T9637,BUY,637,27.58,NASDAQ
13692,2024-10-14,CVX,T2289,SELL,364,164.64,NYSE
13693,2024-10-14,AAPL,T1106,SELL,518,192.25,NASDAQ
13694,2024-10-15,JNJ,T6154,BUY,184,174.06,NYSE
13695,2024-10-15,MSFT,T7840,SELL,405,308.14,NYSE
13696,2024-10-15,JNJ,T2915,BUY,2047,154.12,NASDAQ
13697,2024-10-15,AMZN,T7419,BUY,331,136.65,NYSE
13698,2024-10-15,XOM,T5264,SELL,79,107.05,NASDAQ
13699,2024-10-15,JNJ,T4314,SELL,356,171.17,NYSE
13700,2024-10-15,PFE,T2812,SELL,115,31.41,NASDAQ
13701,2024-10-15,JNJ,T6884,SELL,510,171.58,NYSE
13702,2024-10-15,AMZN,T2989,BUY,382,134.56,NYSE
13703,2024-10-15,AMZN,T3658,SELL,53,133.47,NYSE
13704,2024-10-15,PFE,T7343,BUY,413,29.62,NYSE
13705,2024-10-15,BAC,T9141,SELL,185,32.74,NYSE
13706,2024-10-15,BAC,T9669,BUY,294,34.77,NYSE
13707,2024-10-15,GOOGL,T7146,BUY,1761,143.33,NYSE
13708,2024-10-15,JPM,T8433,BUY,437,156.94,NASDAQ
13709,2024-10-15,GOOGL,T3397,SELL,560,148.3,NASDAQ
13710,2024-10-15,BAC,T9861,BUY,148,30.68,NASDAQ
13711,2024-10-15,BAC,T2789,SELL,1305,30.03,NYSE
13712,2024-10-15,AAPL,T5167,BUY,1034,187.28,NASDAQ
13713,2024-10-15,JNJ,T6655,SELL,292,160.72,NYSE
13714,2024-10-15,JPM,T8700,BUY,668,150.19,NASDAQ
13715,2024-10-16,AAPL,T5107,BUY,492,165.66,NASDAQ
13716,2024-10-16,CVX,T5304,BUY,225,152.15,NASDAQ
13717,2024-10-16,AAPL,T3376,BUY,122,184.09,NASDAQ
13718,2024-10-16,AAPL,T5709,BUY,395,175.89,NYSE
13719,2024-10-16,JNJ,T9568,BUY,569,148.84,NYSE
13720,2024-10-16,JNJ,T5011,BUY,604,171.29,NASDAQ
13721,2024-10-16,AMZN,T5240,SELL,125,141.08,NASDAQ
13722,2024-10-16,PFE,T5808,SELL,1224,25.84,NASDAQ
13723,2024-10-16,BAC,T5607,SELL,1880,33.05,NYSE
13724,2024-10-16,MSFT,T1970,SELL,481,325.42,NYSE
13725,2024-10-16,MSFT,T9615,BUY,1420,356.15,NYSE
13726,2024-10-16,MSFT,T1567,BUY,2379,322.2,NYSE
13727,2024-10-16,AAPL,T4371,SELL,327,169.05,NYSE
13728,2024-10-16,GOOGL,T7139,BUY,261,140.77,NASDAQ
13729,2024-10-16,JNJ,T6794,BUY,445,174.85,NYSE
13730,2024-10-16,AAPL,T6836,SELL,1082,192.1,NYSE
13731,2024-10-16,AMZN,T9386,BUY,144,149.38,NASDAQ
13732,2024-10-16,BAC,T4140,SELL,457,33.08,NYSE
13733,2024-10-16,MSFT,T1385,BUY,101,325.07,NASDAQ
13734,2024-10-16,AMZN,T4753,SELL,260,135.72,NASDAQ
13735,2024-10-16,MSFT,T9856,BUY,303,322.11,NASDAQ
13736,2024-10-16,BAC,T8865,SELL,400,32.17,NYSE
13737,2024-10-17,BAC,T2350,SELL,148,32.48,NASDAQ
13738,2024-10-17,JPM,T9455,BUY,1080,165.87,NASDAQ
13739,2024-10-17,GOOGL,T4558,SELL,142,123.22,NASDAQ
13740,2024-10-17,MSFT,T4285,SELL,939,374.18,NASDAQ
13741,2024-10-17,AMZN,T5123,SELL,215,146.51,NYSE
13742,2024-10-17,GOOGL,T2294,SELL,416,140.76,NYSE
13743,2024-10-17,JPM,T2492,SELL,987,148.03,NYSE
13744,2024-10-17,JNJ,T1634,SELL,960,165.04,NASDAQ
13745,2024-10-17,JPM,T2199,BUY,512,146.51,NYSE
13746,2024-10-17,JPM,T2870,BUY,341,150.88,NYSE
13747,2024-10-17,JPM,T1380,BUY,1395,156.86,NASDAQ
13748,2024-10-17,MSFT,T3176,BUY,615,319.98,NYSE
13749,2024-10-17,PFE,T7146,SELL,307,29.33,NYSE
13750,2024-10-17,MSFT,T3216,BUY,216,345.98,NASDAQ
13751,2024-10-17,XOM,T8269,SELL,248,106.36,NASDAQ
13752,2024-10-17,AMZN,T5695,BUY,277,137.91,NYSE
13753,2024-10-17,PFE,T2483,SELL,1590,30.15,NASDAQ
13754,2024-10-17,CVX,T5210,SELL,156,144.01,NASDAQ
13755,2024-10-17,MSFT,T1339,BUY,479,352.98,NASDAQ
13756,2024-10-17,JPM,T7885,SELL,1196,156.07,NASDAQ
13757,2024-10-17,JNJ,T3573,SELL,103,148.64,NASDAQ
13758,2024-10-17,AMZN,T7697,SELL,568,146.42,NYSE
13759,2024-10-18,XOM,T8631,SELL,470,118.72,NYSE
13760,2024-10-18,CVX,T3287,SELL,116,153.39,NYSE
13761,2024-10-18,AMZN,T5738,SELL,251,153.43,NYSE
13762,2024-10-18,BAC,T2002,BUY,192,32.33,NASDAQ
13763,2024-10-18,XOM,T1647,BUY,540,107.61,NASDAQ
13764,2024-10-18,GOOGL,T8835,SELL,884,132.02,NYSE
13765,2024-10-18,BAC,T4203,BUY,384,31.95,NYSE
13766,2024-10-18,PFE,T8380,BUY,149,27.35,NYSE
13767,2024-10-18,GOOGL,T5558,BUY,725,136.26,NYSE
13768,2024-10-18,GOOGL,T5939,BUY,64,136.42,NYSE
13769,2024-10-18,PFE,T8489,BUY,226,29.43,NYSE
13770,2024-10-18,MSFT,T7826,SELL,384,342.94,NYSE
13771,2024-10-18,GOOGL,T6217,SELL,308,140.44,NASDAQ
13772,2024-10-18,XOM,T8268,BUY,134,93.43,NYSE
13773,2024-10-18,BAC,T3871,SELL,107,30.46,NYSE
13774,2024-10-18,JPM,T1951,BUY,861,130.02,NASDAQ
13775,2024-10-18,XOM,T7043,SELL,576,94.43,NASDAQ
13776,2024-10-18,CVX,T3598,SELL,449,153.55,NYSE
13777,2024-10-18,AMZN,T9440,SELL,1049,138.4,NASDAQ
13778,2024-10-18,AMZN,T4030,BUY,1137,138.44,NASDAQ
13779,2024-10-18,JNJ,T9732,BUY,140,161.52,NYSE
13780,2024-10-18,MSFT,T4805,BUY,957,331.22,NASDAQ
13781,2024-10-18,XOM,T4525,SELL,423,105.99,NYSE
13782,2024-10-18,JNJ,T3824,BUY,386,170.7,NYSE
13783,2024-10-18,MSFT,T3037,BUY,3025,322.13,NYSE
13784,2024-10-18,JNJ,T1765,BUY,567,169.19,NASDAQ
13785,2024-10-18,JNJ,T7833,BUY,961,166.2,NYSE
13786,2024-10-21,GOOGL,T3832,SELL,50,132.0,NASDAQ
13787,2024-10-21,GOOGL,T1564,BUY,261,145.63,NASDAQ
13788,2024-10-21,GOOGL,T6130,BUY,314,140.34,NASDAQ
13789,2024-10-21,CVX,T3903,SELL,1378,152.25,NYSE
13790,2024-10-21,PFE,T5326,BUY,501,31.74,NYSE
13791,2024-10-21,JPM,T5651,BUY,78,155.98,NASDAQ
13792,2024-10-21,XOM,T5802,BUY,3114,110.43,NASDAQ
13793,2024-10-21,PFE,T2243,BUY,564,27.55,NYSE
13794,2024-10-21,AMZN,T4664,SELL,234,138.14,NASDAQ
13795,2024-10-21,JPM,T4041,SELL,571,142.72,NASDAQ
13796,2024-10-21,BAC,T4589,SELL,1070,36.46,NASDAQ
13797,2024-10-21,JNJ,T8183,SELL,273,164.12,NASDAQ
13798,2024-10-21,JPM,T7276,SELL,332,150.6,NYSE
13799,2024-10-21,BAC,T5962,SELL,543,28.53,NYSE
13800,2024-10-21,JNJ,T9180,BUY,710,152.05,NASDAQ
13801,2024-10-21,JPM,T5762,SELL,88,153.17,NASDAQ
13802,2024-10-21,MSFT,T3999,SELL,1928,339.8,NASDAQ
13803,2024-10-21,JPM,T7435,SELL,1184,141.25,NYSE
13804,2024-10-21,JPM,T4547,BUY,190,167.37,NYSE
13805,2024-10-21,BAC,T8118,SELL,436,35.9,NASDAQ
13806,2024-10-21,MSFT,T2735,SELL,58,331.93,NASDAQ
13807,2024-10-21,BAC,T3531,SELL,694,33.09,NYSE
13808,2024-10-21,AMZN,T5011,SELL,248,154.53,NYSE
13809,2024-10-21,MSFT,T9213,BUY,131,328.61,NASDAQ
13810,2024-10-22,PFE,T5458,BUY,697,30.66,NYSE
13811,2024-10-22,CVX,T9729,SELL,1747,136.08,NYSE
13812,2024-10-22,CVX,T6643,BUY,204,149.34,NASDAQ
13813,2024-10-22,GOOGL,T3271,SELL,31,137.55,NASDAQ
13814,2024-10-22,JNJ,T5971,SELL,1374,151.97,NYSE
13815,2024-10-22,AAPL,T4394,BUY,42,184.57,NASDAQ
13816,2024-10-22,AAPL,T5939,SELL,163,179.1,NYSE
13817,2024-10-22,JPM,T3308,BUY,384,162.53,NASDAQ
13818,2024-10-22,AAPL,T6417,SELL,423,184.65,NASDAQ
13819,2024-10-22,BAC,T8463,SELL,470,32.12,NYSE
13820,2024-10-22,AMZN,T2298,BUY,288,152.87,NYSE
13821,2024-10-22,CVX,T5692,BUY,69,150.86,NASDAQ
13822,2024-10-22,JPM,T7779,SELL,620,164.41,NYSE
13823,2024-10-22,CVX,T5676,SELL,204,170.12,NYSE
13824,2024-10-22,GOOGL,T4804,BUY,312,139.94,NASDAQ
13825,2024-10-22,GOOGL,T4829,SELL,314,142.78,NASDAQ
13826,2024-10-22,AAPL,T5112,BUY,745,187.49,NASDAQ
13827,2024-10-22,CVX,T4222,SELL,312,149.88,NYSE
13828,2024-10-22,PFE,T8239,SELL,333,31.92,NYSE
13829,2024-10-22,JNJ,T8320,SELL,148,153.04,NASDAQ
13830,2024-10-22,AMZN,T6325,BUY,256,160.3,NASDAQ
13831,2024-10-23,JNJ,T3157,SELL,469,154.62,NASDAQ
13832,2024-10-23,BAC,T6411,BUY,422,31.98,NYSE
13833,2024-10-23,AAPL,T3669,BUY,139,169.12,NASDAQ
13834,2024-10-23,JNJ,T2418,BUY,946,161.76,NYSE
13835,2024-10-23,JPM,T4871,SELL,90,159.75,NASDAQ
13836,2024-10-23,AAPL,T6959,SELL,129,161.89,NASDAQ
13837,2024-10-23,XOM,T8894,SELL,2615,109.91,NYSE
13838,2024-10-23,CVX,T9639,BUY,1370,161.26,NYSE
13839,2024-10-23,AAPL,T7306,BUY,644,178.11,NASDAQ
13840,2024-10-23,XOM,T3882,BUY,423,104.86,NYSE
13841,2024-10-23,JNJ,T7269,BUY,93,166.25,NYSE
13842,2024-10-23,CVX,T1864,SELL,575,159.58,NASDAQ
13843,2024-10-23,AMZN,T1207,SELL,993,145.95,NASDAQ
13844,2024-10-23,MSFT,T2620,SELL,242,304.29,NYSE
13845,2024-10-23,GOOGL,T1985,BUY,179,142.6,NASDAQ
13846,2024-10-23,JNJ,T8440,SELL,190,169.82,NYSE
13847,2024-10-23,JNJ,T9344,SELL,400,158.48,NYSE
13848,2024-10-23,AAPL,T3452,BUY,755,175.66,NYSE
13849,2024-10-23,JPM,T6462,BUY,261,151.59,NYSE
13850,2024-10-23,AAPL,T3265,SELL,445,170.55,NASDAQ
13851,2024-10-23,CVX,T7565,SELL,898,155.21,NYSE
13852,2024-10-23,XOM,T7397,SELL,254,101.93,NASDAQ
13853,2024-10-23,AMZN,T6486,BUY,229,152.41,NASDAQ
13854,2024-10-23,JPM,T9344,BUY,38,148.84,NYSE
13855,2024-10-23,MSFT,T5933,SELL,252,359.42,NASDAQ
13856,2024-10-23,MSFT,T2725,BUY,224,334.17,NYSE
13857,2024-10-23,XOM,T5067,BUY,73,103.32,NYSE
13858,2024-10-23,JPM,T5330,SELL,228,155.9,NASDAQ
13859,2024-10-23,BAC,T3208,BUY,74,32.34,NYSE
13860,2024-10-23,JNJ,T8139,BUY,393,149.66,NASDAQ
13861,2024-10-23,GOOGL,T8037,SELL,55,153.88,NYSE
13862,2024-10-23,XOM,T3013,SELL,571,109.69,NASDAQ
13863,2024-10-23,CVX,T3872,BUY,232,166.22,NYSE
13864,2024-10-23,CVX,T5586,BUY,290,151.95,NYSE
13865,2024-10-23,AAPL,T1886,SELL,1438,180.19,NYSE
13866,2024-10-23,CVX,T7130,SELL,814,168.95,NYSE
13867,2024-10-23,AAPL,T6636,BUY,852,164.51,NYSE
13868,2024-10-23,JNJ,T5993,BUY,682,159.05,NASDAQ
13869,2024-10-24,PFE,T8996,BUY,3027,29.61,NASDAQ
13870,2024-10-24,BAC,T5667,SELL,695,28.65,NASDAQ
13871,2024-10-24,AAPL,T2972,SELL,31,174.41,NASDAQ
13872,2024-10-24,GOOGL,T5276,BUY,176,142.46,NYSE
13873,2024-10-24,BAC,T8701,SELL,730,31.42,NASDAQ
13874,2024-10-24,PFE,T1317,BUY,178,29.56,NYSE
13875,2024-10-24,JPM,T7202,SELL,911,137.82,NASDAQ
13876,2024-10-24,AMZN,T1885,BUY,1987,144.98,NYSE
13877,2024-10-24,PFE,T2263,SELL,151,31.1,NYSE
13878,2024-10-24,AAPL,T7935,SELL,66,186.21,NASDAQ
13879,2024-10-24,PFE,T9237,BUY,622,30.2,NYSE
13880,2024-10-24,MSFT,T3425,SELL,111,326.75,NYSE
13881,2024-10-24,AMZN,T7813,SELL,1996,160.52,NASDAQ
13882,2024-10-24,CVX,T7947,SELL,1462,159.82,NYSE
13883,2024-10-24,MSFT,T5356,BUY,332,335.97,NYSE
13884,2024-10-24,AMZN,T8391,SELL,375,146.17,NASDAQ
13885,2024-10-24,PFE,T3391,SELL,183,29.82,NASDAQ
13886,2024-10-24,CVX,T2109,SELL,309,152.57,NYSE
13887,2024-10-24,JPM,T1394,BUY,292,153.93,NASDAQ
13888,2024-10-24,BAC,T1066,BUY,1118,34.6,NYSE
13889,2024-10-24,MSFT,T1751,BUY,103,367.65,NYSE
13890,2024-10-24,GOOGL,T6400,SELL,101,135.06,NYSE
13891,2024-10-24,MSFT,T9464,BUY,1547,321.09,NASDAQ
13892,2024-10-24,JPM,T8111,SELL,181,160.3,NYSE
13893,2024-10-24,BAC,T3327,BUY,374,35.73,NASDAQ
13894,2024-10-24,GOOGL,T3238,BUY,343,146.86,NYSE
13895,2024-10-24,AMZN,T4965,SELL,463,143.89,NYSE
13896,2024-10-24,JNJ,T3944,SELL,770,152.1,NYSE
13897,2024-10-24,GOOGL,T5534,SELL,817,139.66,NYSE
13898,2024-10-24,JPM,T7174,SELL,848,152.3,NYSE
13899,2024-10-25,CVX,T7066,SELL,131,142.12,NASDAQ
13900,2024-10-25,JNJ,T9522,BUY,342,147.91,NYSE
13901,2024-10-25,MSFT,T9334,SELL,280,319.08,NYSE
13902,2024-10-25,GOOGL,T9313,BUY,425,129.97,NYSE
13903,2024-10-25,MSFT,T4631,BUY,288,348.51,NYSE
13904,2024-10-25,GOOGL,T2356,BUY,1834,139.2,NASDAQ
13905,2024-10-25,JPM,T1156,BUY,937,162.44,NASDAQ
13906,2024-10-25,JPM,T3757,SELL,167,142.67,NASDAQ
13907,2024-10-25,JNJ,T2598,SELL,191,165.41,NYSE
13908,2024-10-25,AMZN,T9714,BUY,271,149.95,NASDAQ
13909,2024-10-25,JNJ,T4133,SELL,219,159.44,NASDAQ
13910,2024-10-25,AAPL,T9267,SELL,305,180.18,NASDAQ
13911,2024-10-25,JPM,T9488,SELL,413,146.97,NYSE
13912,2024-10-25,AAPL,T4557,BUY,510,184.99,NASDAQ
13913,2024-10-25,JNJ,T7731,SELL,326,155.49,NASDAQ
13914,2024-10-25,GOOGL,T1768,SELL,904,138.97,NYSE
13915,2024-10-25,JPM,T3617,BUY,515,155.6,NASDAQ
13916,2024-10-25,PFE,T9614,BUY,262,29.51,NYSE
13917,2024-10-25,JNJ,T8678,SELL,1228,153.51,NYSE
13918,2024-10-25,GOOGL,T9115,SELL,197,137.24,NASDAQ
13919,2024-10-25,XOM,T1921,SELL,229,105.32,NASDAQ
13920,2024-10-25,XOM,T9743,SELL,436,102.78,NYSE
13921,2024-10-28,JPM,T4529,BUY,431,151.39,NASDAQ
13922,2024-10-28,MSFT,T5401,BUY,772,347.75,NASDAQ
13923,2024-10-28,PFE,T9863,BUY,716,26.32,NYSE
13924,2024-10-28,CVX,T2014,SELL,591,150.58,NASDAQ
13925,2024-10-28,AMZN,T7243,SELL,359,135.68,NASDAQ
13926,2024-10-28,PFE,T5360,SELL,128,28.42,NYSE
13927,2024-10-28,CVX,T6767,SELL,446,140.12,NYSE
13928,2024-10-28,GOOGL,T6290,BUY,203,138.06,NYSE
13929,2024-10-28,PFE,T8274,SELL,1360,30.16,NASDAQ
13930,2024-10-28,XOM,T7155,BUY,213,107.16,NASDAQ
13931,2024-10-28,AMZN,T5346,BUY,267,144.65,NYSE
13932,2024-10-28,JPM,T8833,SELL,378,149.25,NASDAQ
13933,2024-10-28,BAC,T7004,SELL,181,33.22,NYSE
13934,2024-10-28,AAPL,T5766,BUY,83,188.27,NASDAQ
13935,2024-10-28,AMZN,T5814,BUY,146,146.69,NYSE
13936,2024-10-28,AMZN,T4230,SELL,499,144.04,NYSE
13937,2024-10-28,AMZN,T6252,BUY,135,143.32,NYSE
13938,2024-10-28,AAPL,T3816,BUY,630,178.06,NASDAQ
13939,2024-10-28,XOM,T5516,SELL,440,99.47,NYSE
13940,2024-10-28,JPM,T4152,BUY,734,145.79,NASDAQ
13941,2024-10-28,BAC,T2958,BUY,737,36.03,NASDAQ
13942,2024-10-28,JNJ,T8812,SELL,491,158.52,NYSE
13943,2024-10-28,MSFT,T2681,BUY,389,332.54,NASDAQ
13944,2024-10-29,XOM,T8963,SELL,111,106.63,NASDAQ
13945,2024-10-29,XOM,T6794,BUY,2378,99.84,NYSE
13946,2024-10-29,MSFT,T4393,BUY,581,356.32,NYSE
13947,2024-10-29,AAPL,T7207,BUY,185,188.93,NASDAQ
13948,2024-10-29,GOOGL,T3908,BUY,461,129.72,NASDAQ
13949,2024-10-29,XOM,T6277,SELL,2872,100.66,NASDAQ
13950,2024-10-29,JPM,T8411,SELL,423,163.95,NASDAQ
13951,2024-10-29,JNJ,T5526,SELL,12,163.19,NYSE
13952,2024-10-29,PFE,T6312,BUY,483,27.27,NASDAQ
13953,2024-10-29,AAPL,T4355,BUY,651,179.55,NASDAQ
13954,2024-10-29,AAPL,T9230,BUY,692,188.8,NASDAQ
13955,2024-10-29,BAC,T1264,BUY,216,33.15,NASDAQ
13956,2024-10-29,GOOGL,T1990,BUY,363,128.28,NASDAQ
13957,2024-10-29,GOOGL,T2109,BUY,103,138.05,NASDAQ
13958,2024-10-29,AAPL,T8563,SELL,4545,178.75,NASDAQ
13959,2024-10-29,MSFT,T5928,BUY,337,332.81,NASDAQ
13960,2024-10-29,GOOGL,T3304,BUY,1440,148.18,NASDAQ
13961,2024-10-29,MSFT,T6303,BUY,177,336.55,NYSE
13962,2024-10-29,GOOGL,T9478,BUY,107,137.56,NYSE
13963,2024-10-29,MSFT,T5795,SELL,60,318.69,NASDAQ
13964,2024-10-29,AMZN,T2511,BUY,212,151.39,NASDAQ
13965,2024-10-30,AMZN,T2755,SELL,1029,131.56,NASDAQ
13966,2024-10-30,GOOGL,T2093,SELL,3255,134.62,NYSE
13967,2024-10-30,GOOGL,T9279,SELL,458,137.3,NASDAQ
13968,2024-10-30,XOM,T2217,BUY,152,100.89,NASDAQ
13969,2024-10-30,JPM,T3746,BUY,2693,167.01,NASDAQ
13970,2024-10-30,BAC,T7840,BUY,1946,31.61,NASDAQ
13971,2024-10-30,CVX,T3518,SELL,813,166.98,NASDAQ
13972,2024-10-30,AMZN,T6302,BUY,73,142.05,NASDAQ
13973,2024-10-30,AMZN,T9916,SELL,232,146.07,NASDAQ
13974,2024-10-30,XOM,T5281,SELL,86,109.67,NASDAQ
13975,2024-10-30,XOM,T5920,BUY,53,107.62,NASDAQ
13976,2024-10-30,CVX,T9366,SELL,130,152.96,NASDAQ
13977,2024-10-30,XOM,T3315,SELL,222,104.7,NYSE
13978,2024-10-30,AMZN,T7759,SELL,965,151.13,NASDAQ
13979,2024-10-30,PFE,T2942,SELL,1780,28.77,NYSE
13980,2024-10-30,MSFT,T1943,SELL,400,315.45,NYSE
13981,2024-10-30,GOOGL,T9042,SELL,357,131.73,NASDAQ
13982,2024-10-30,JPM,T6123,BUY,4361,157.01,NYSE
13983,2024-10-30,JNJ,T6166,BUY,292,153.98,NASDAQ
13984,2024-10-30,BAC,T5144,BUY,626,33.48,NASDAQ
13985,2024-10-30,AAPL,T9152,SELL,64,179.41,NASDAQ
